review,sentiment
"i_think_trash_really_sucks._i_watched_it_a_couple_of_weeks_ago_and_i_haven't_seen_that_kind_of_c * * p_at_the_cinema_since_female_trouble_by_john_waters_and_that_was_even_worse._the_dialogues , _the_acting ; _it_really_stank , _it_was_so_bad_it_made_me_want_to_leave_the_cinema_and_ask_for_my_money_back._but_actually_i_am_glad_i_saw_it , _because_then_i_could_tell_my_honest_opinion_on_it._one_should_see_this_film , _even_though_it_stinks .",0
"perhaps_the_biggest_waste_of_production_time , _money_and_the_space_on_the_video_store_shelf._if_someone_suggests_you_see_this_movie , _run_screaming_in_the_other_direction._unless , _of_course , _you're_into_self-abuse .",0
"fascinating_i_approached_i_am_curious_ ( yellow ) _and_it's_companion_piece_with_great_trepidation._i'd_read_numerous_reports_on_its_widely_touted_controversy_and_explicit_sex._what_i_got_wasn't_this , _but_a_thoroughly_thought_provoking_and_engaging_cinema_experience_unlike_any_other._i_sincerely_believe_that_the_majority_of_the_commenter_who_felt_the_film_was_ ` lame'_or_ ` boring'_approached_the_film_as_if_it_were_pornography._perhaps_this_is_pornography , _assuming_pornography_is_something_intended_to_titillate_the_senses , _but_it_is_intentionally_un-erotic._lena , _the_protagonist , _throws_her_all_into_her_performance_giving_it_a_realistic_and_humanity_that_is_simply_convincing_and_enduring._her_breasts_may_be_saggy , _her_nipples_unusually_large , _her_thighs_fat , _and_her_face , _chubby._but_by_the_end_of_the_film , _the_audience_comes_to_identify_with_her , _and_accept_her_faults_as_human._this_touch_gives_her_even_more_believability_out_necessity._had_the_director_cast_a_briget_bardot_bombshell_the_effect_would_have_been_nullified._i_cannot_more_highly_recommend_this_thought_provoking_piece._be_prepared_to_invest_much_thought_in_this_deliberately_paced_film._the_patient_and_unassuming_viewer_will_be_thoroughly_rewarded_in_ways_most_other_films_could_dream .",1
"one_of_the_movies_i_just_didn't_want_to_see._i_got_it_in_the_sneak-preview , _but_damn , _the_acting_was_very_bad ! _at_the_end_of_the_movie_ ( i_still_am_surprised_i_watched_the_whole_movie .. ) _i_wondered_why_i_watched_the_movie. < br_/ > < br_/ > also_here_in_the_netherlands , _the_writer_of_this_movie_ ( it's_filmed_from_a_book_of_giphart ) _thought_it_was_very_bad , _and_was_disappointed_that_his_movie_came_out_like_this._next_time_he_wants_a_role_in_choosing_people_for_the_cast .",0
"right_then._this_film_is_totally_unfunny , _puerile , _has_gags_from_other_films , _has_songs_from_other_films_ ( blink_182's_ '' mutt '' , _grand_theft_audio's_ '' we_luv_u '' ) , _an_unlikeable_leading_man , _a_ridiculous_plot , _and_lame_parodies_of_films_like_mission_impossible_2_and_american_beauty._redeeming_features ? _shannon_elizabeth_and_jaime_pressly._enough_said .",0
"i_loved_the_real_mc_coys_ ( - ) _it_is_too_bad_that_lydia_reed_has_decided_to_be_forgotten_and_not_appear._she_was_excellent_in_the_show._of_course_walter_brennan_was_great_as_well_as_tony_martínez._i_loved_it_when_he_called_amos_señor_grampa.i_have_purchased_season_i_on_dvd_and_i_cannot_wait_to_buy_seasons_2-.if_only_there_would_be_more_shows_on_television_like_this_one , _everything_would_be_better._this_show_appeared_briefly_in_the_summer_of_1999_but_then_disappeared._god_bless_all_the_departed_members_of_the_cast_and_please , llydia_reed , _make_yourself_known_again_to_the_public._you_are_loved_and_respected._the_real_mc_coys_will_live_forever .",1
i_saw_this_movie_thinking_that_it_would_be_one_of_those_old_b_movies_that_are_fun_to_watch._i_was_so_wrong ! _this_movie_was_boring_and_obviously_aimed_at_males_who_like_looking_at_corpulent_women._the_story_was_so_ridiculous_and_implausible_that_it_lost_my_interest_altogether._it_seemed_to_be_in_the_same_genre_as_the_ed_wood_films_-_bottom_of_the_barrel .,0
"george_raft_as_steve_brodie , _the_carefree , _dancing_gambler_who_can_never_refuse_a_dare , _is_pitted_against_the_lumbering , _sentimental , _chuck_connors_ ( wallace_beery ) .a_soft_touch_for_every_panhandler , _connors_impulsively_adopts_waifs_and_strays , _notably_runaway_orphan_ '' swipe '' _ ( jackie_cooper , _complete_with_kittens ! ) _and_the_homeless_lucy_calhoun , _an_out-of-town_innocent_with_ambitions_to_become_a_writer._ < br_/ > < br_/ > in_this_male-dominated_culture , _communication_takes_place_mostly_in_the_form_of_violence_ ( one_sees_why_the_bowery_is_a_martin_scorsese_favorite ) ._exploding_cigars_provide_a_running_gag._ '' swipe '' _enjoys_throwing_rocks_through_windows_in_chinatown , _on_one_occasion_setting_a_laundry_alight._ ( the_simultaneous_arrival_of_both_brodie's_and_beery's_volunteer_fire_companies_leads_to_a_brawl , _during_which_the_building_burns_to_the_ground. ) _beery_casually_saps_a_troublesome_girl , _and_thumps_anyone_who_disagrees_with_him , _including_brodie , _whom_he_defeats , _in_a_night-time_fist_fight_on_a_moored_barge , _to_regain_control_of_his_saloon , _lost_on_a_bet_that_brodie_wouldn't_have_the_courage_to_jump_off_the_brooklyn_bridge._ ( brodie_does_make_the_leap , _but_only_because_a_subterfuge_with_a_dummy_fails_at_the_last_moment . ) < br_/ > < br_/ > as_usual , _walsh_fills_the_frame_with_detail , _illustrating_with_relish_the_daily_life_of_the_tenderloin ; _singing_waiters , _bullying_barmen , _whores_from_suicide_hall_being_hustled_into_the_black_maria , _tailors_collaring_hapless_hicks_off_the_street_and_forcing_them_to_buy_suits_they_don't_want._a_minor_but_admirable_little_film .",1
"the_bad_out_takes_from_ '' reign_of_fire '' _strung_together , _without_any_real_story. < br_/ > < br_/ > dean_cain_tries_to_be_a_real_actor , _and_fails_again. < br_/ > < br_/ > in_the_end_the_dragons_quit_in_disgust. < br_/ > < br_/ > barf !",0
"i_usually_don't_consider_turning_a_movie_off_unless_it's_really_bad._homegrown_is_a_movie_i_wish_i_hadn't_even_turned_on._the_plot_is_interesting_but_the_acting_and_writing_are_too_low_key._i_didn't_care_about_the_characters._any_movie_that_has_drug_use_and_gratuitous_nudity_as_its_highlights_is_not_worthy_of_praise._the_characters_spent_their_time_getting_high_and_believe_me , _that's_the_only_way_to_sit_through_this_movie .",0
"nothing_more_than_a_soccer_knock-off_of_the_mighty_ducks , _this_film_proved_to_be_annoying_in_most_aspects._this_was_one_of_those_times_where_you're_parents_ask_you_to_take_your_younger_siblings_just_so_they_don't_have_to_deal_with_them_for_a_few_hours._to_say_the_least , _my_younger_sisters_liked_it , _but_it_proved_to_be_too_much_like_the_far_superior_mighty_ducks._oh_well , _at_least_olivia_d'abo_was_hot_and_steve_guttenberg_still_had_a_job_at_that_point_in_time .",0
"well , _i_said_it_all_in_the_summary , _i_simpley_adore_the_movie_and_the_cast ... i_would_give_each_actor_an_oscar ... great , _great_movie ... i'm_25_now_and_i_watched_it_4_times_in_different_periods_and_i_always_think_i_won't_cry_and_i_always_do , _about_2_or_3_times ... ; ) _meryl_s._was_absolutely_brilliant , _jeremy_irons_also .. just_brilliant ... i_wish_the_movie_received_more_awards ... _i_really_don't_know_anybody_who_watched_it_and_didn't_loved_it ... _also , _glenn_close_was_fantastic ... _the_story_was_beautiful_and_sad_at_the_same_time ... _i_loved_the_fact_that_despite_everything_clara_and_esteban_loved_each_other_so_much , _and_how_blanca_was_close_to_her_parents ...",1
there_are_about_ten_minutes_about_half_way_through_strangeland_when_one_suddenly_sees_the_glimmer_of_an_interesting_idea._themes_of_revenge_and_rehabilitation_come_into_focus_during_robert_englund's_brief_screen_time._sadly_strangeland_then_resumes_its_course_as_a_thoroughly_predictable_and_boring_slasher_film .,0
"this_was_an_excellent_2-part_episode , _although_i_had_never_been_seen_the_older_ones , _i_never_thought_the_doctor_would_go_up_against_anything_that_is_paranormal , _extra_terrestial_of_course_but_not_paranormal. < br_/ > < br_/ > this_episode_brings_the_things_that_we_most_fear_and_how_would_we_humans , _in_a_futuristic_time , _would_fight_and_defeat_real_live_evil_when_most_odds_say_that_would_be_impossible. < br_/ > < br_/ > being_that_it's_a_family_film_i_am_surprised_that_they_brought_some_stuff_in_like_fear_and_faith , _especially_if_its_also_going_to_entertain_american_audiences._but_who_care_about_what_yanks_say , _we_rock ! _doctor_who_has_shown_potential_ever_since_from_episode_one_from_the_new_series_in_2005 , _first_being_so_harmless_to_scary , _from_fun_to_serious , _from_light_to_darkness._i_hope_many_old_fans_will_one_day_soon_say_ '' the_old_doctor_who_has_returned '' . < br_/ > < br_/ > 10_out_of_10",1
"what_a_silly_movie._while_it_looks_nice , _it_doesn't_make_a_lot_of_sense._on_the_one_hand , _the_film_suggests_that_juana's_ '' madness '' _was_that_she_was_just_a_woman_ahead_of_her_time._on_the_other_hand , _she_has_an_obsession_that_is_right_out_of_the_worst_victorian_novel_of_the_wronged_woman , _and_that_does_seem_a_sort_of_mental_problem , _like_miss_havesham_in_a_castle._this_movie_is_what_elizabeth_would_have_been_if_elizabeth_had_not_been_able_to_get_past_essex's_sexual_attraction .",0
i_saw_this_in_the_summer_of_1990._i'm_still_annoyed_by_how_bad_this_movie_is_in_2001. < br_/ > < br_/ > implausible_plot._you'd_have_to_be_a_child_to_think_this_could_happen. < br_/ > < br_/ > i'm_just_really_annoyed_by_it._don't_see_this .,0
"oh_god , what_an_idiotic_movie ! incredibly_cheap_with_fake_special_effects ( the_creature_is_played_by_one_guy_in_lame_costume ) and_stupid_plot.all_dialogues_are_unbelievably_bad_and_these_actors ( ha ! ha ! ha ! ) ... they're_simply_ludicrous.for_example_i_have_never_seen_so_annoying_characters_like_in_this_junk ( these_dumb_kids_or_pregnant_woman_with_his_husband_and_many_more ) .all_in_all , this_is_a_great_entertainment_if_you're_drunk.avoid_it_like_the_plague.am_i_drunk ? i_don't_think_so ...",0
"this_is_one_of_the_worst_movies_i_saw ! _i_dunno_what_are_the_reasons_for_shoting_suck_a_crap._don't_waste_your_time_watching_this._good_actors , _but_extremely_bad_screenplay_and_dialogues._hope_there'll_be_no_blanche_2_ : - ) _avoid_this_movie_by_all_means !",0
"horrible_horrible_movie , _i_still_can't_believe_my_friend_talked_me_into_seeing_this ! _no_plot , _bad_acting , _unfunny_scenes , _and_very_very_stupid_dialogue._all_i_have_to_say_is_that_this_movie_is_the_worst_movie_i_have_seen_and_it's_worse_than_halloween_iii_which_i_gave_0_stars_too._so_i_give_it_0_stars_and_a_0_out_of_10 , _well_on_here_a_1 , _but_you_get_the_point .",0
"the_scriptwriters , _directors , _and_actors_have_lost_sight_of_the_cornerstone_of_a_good_story_-_the_concept_of_suspension_of_disbelief._in_volcano , _the_concept_goes_up_in_smoke_almost_as_quickly_as_the_city._contrary_to_earlier_commentators , _i_much_preferred_dantes_peak_amongst_the_97_vintage_of_volcano_movies .",0
"this_movie_has_bad_writing_and_bad_editing._it_is_difficult_to_follow_what_is_going_on_because_nothing_any_of_the_characters_do_makes_much_sense._some_major_calamity_occurs_every_30_seconds._as_a_result , _none_of_the_ '' action '' _sequences_are_at_all_interesting._the_movie_is_two_hours_worth_of_ '' throw_away '' _scenes_which_are_connected_merely_by_the_fact_that_they_share_common_actors._this_movie_doesn't_even_have_enough_of_a_sense_of_humor_to_be_a_good_ '' bad '' _movie .",0
"just_after_having_moved_into_his_new_cottage_in_the_english_country , _hercule_poirot_gets_an_invitation_to_dinner_from_sir_henry_and_lady_angkatell , _the_owners_of_a_large_mansion_nearby._but_the_next_day , _one_of_the_guests_is_found_shot_near_the_pool , _and_his_clumsy_wife_is_holding_a_revolver_a_few_steps_away .... < br_/ > < br_/ > this_agatha_christie_mystery_is_somewhat_thin , _though_the_killer's_plan_is_still_very_clever._it's_the_exquisite_filming_and_cinematography_that_elevate_the_story_to_a_higher_level._this_episode_mostly_keeps_the_serious_tone_of_ '' five_little_pigs '' _and_ '' sad_cypress '' , _but_contains_more_dark_humor_than_them._the_cast_includes_possibly_the_two_most_famous_actors_to_have_worked_in_the_series_by_this_point , _edward_fox_ ( as_the_butler ) _and_sarah_miles_ ( as_lady_angkatell ) , _though_the_standout_performance_is_given_by_the_dazzlingly_beautiful_megan_dodds_as_the_ahead-of-her-time_henrietta : _her_one-on-one_confrontations_with_suchet_sparkle_and_are_the_highlights_of_the_film._oh , _and_since_an_english_police_inspector_does_get_involved_in_the_case , _i_think_they_could_have_brought_philip_jackson_back_for_this_one._ ( * * * )",1
"this_was_probably_one_of_the_most_well-made_films_of_the_40's_-_warner_bros._at_the_very_height_of_their_style._the_photography_by_sol_polito_is_arguably_his_finest_achievement_-_gorgeous_compositions_and_lighting_with_delicate_shadowing._max_steiner_contributes_one_of_his_most_complex_and_beautiful_scores_-_the_epitome_of_his_classical_leit_motif_method._the_music_adds_great_emotion_and_excitement_to_the_plot_and_is_exquisite_and_memorable._it's_interesting_to_note_that_the_same_production_team_that_made_this_movie_went_right_on_to_make_ '' , _voyager '' _later_that_year_-_a_fine_film_which_won_honors_and_awards_and_went_down_as_a_historical_favorite , _ciefly_because_it_starred_bette_davis._in_my_opinion , _ '' the_gay_sisters '' _is_a_much_better_film_-_better_made_in_all_departments , _and_more_interesting , _complex_and_enjoyable._a_most_unusual_film_which_entertains_those_who_take_it_for_what_it_is , _rather_than_project_their_own_modern_creative_sensibilities_or_their_advanced_and_demanding_standards_of_hyper-critical_perfection._each_thing_has_to_be_judged_in_it's_own_time_reference_and_for_what_it_is_trying_to_achieve_on_its_own_terms._most_of_the_complaints_i've_read_in_these_reviews_are_so_childish_and_totally_missing_the_point._if_you're_hungry_for_a_perfect_filet_mignon , _don't_go_to_the_bakery_counter_and_start_whining_and_complaining_about_the_fluff_pastry._the_art_of_film_criticism_is_truly_lost_on_a_large_segment_of_the_population._sorry_folks_-_maybe_if_this_movie_had_had_a_score_by_the_rolling_stones_and_a_hundred_intricate_and_soul_searching_subplots , _you'd_all_be_gleefully_gratified._i'll_take_an_old_movie_without_modern_intellectual_pretensions_an_day_of_the_week !",1
"i_never_thought_i_would_absolutly_hate_an_arnold_schwartzeneggar_film , _but_this_is_is_dreadful_from_the_get_go._there_isnt_one_redeemable_scene_in_the_entire_123_long_minutes._an_absolute_waste_of_time < br_/ > < br_/ > _thank_yu < br_/ > < br_/ > _jay_harris",0
"greetings_again_from_the_darkness._18_directors_of_18_seemingly_unrelated_vignettes_about_love_in_the_city_of_lights._a_very_unusual_format_that_takes_a_couple_of_segments_to_adjust_to_as_a_viewer._we_are_so_accustomed_to_character_development_over_a_2_hour_movie , _it_is_a_bit_disarming_for_that_to_occur_in_an_8_minute_segment. < br_/ > < br_/ > the_idea_is_18_love/relationship_stories_in_18_different_neighborhoods_of_this_magnificent_city._of_course , _some_stand_up_better_than_others_and_some_go_for_comedy , _while_others_focus_on_dramatic_emotion._some_very_known_directors_are_involved , _including : _the_coen_brothers , _wes_craven , _alfonso_cuaron , _alexander_payne , _gus_van_sant_and_gurinda_chadha._many_familiar_faces_make_appearances_as_well : _steve_buscemi , _barbet_schroeder , _catalina_sandino_moreno , _ben_gazzara , _gena_rowlands , _gerard_depardieu , _juliette_binoche , _willem_dafoe , _nick_nolte , _maggie_gyllenhaal_and_bob_hoskins. < br_/ > < br_/ > one_of_the_best_segments_involves_a_mime , _and_then_another_mime_and_the_nerdy , _yet_happy_young_son_of_the_two_mimes._also_playing_key_roles_are_a_red_trench_coat , _cancer , _divorce , _sexual_fantasy , _the_death_of_a_child_and_many_other_topics._don't_miss_alexander_payne_ ( director_of_ '' sideways '' ) _as_oscar_wilde. < br_/ > < br_/ > the_diversity_of_the_segments_make_this_interesting_to_watch , _but_as_a_film , _it_cannot_be_termed_great._still_it_is_very_watchable_and_a_nice_change_of_pace_for_the_frequent_movie_goer .",1
"a_very_ordinary_made-for-tv_product , _ '' tyson '' _attempts_to_be_a_serious_biopic_while_stretching_the_moments_of_angst_for_effect , _fast_forwarding_through_the_esoterics_of_the_corrupt_sport_of_boxing , _and_muddling_the_sensationalistic_stuff_which_is_the_only_thing_which_makes_tyson_even_remotely_interesting._a_lukewarm_watch_at_best_which_more_likely_to_appeal_to_the_general_public_than_to_boxing_fans .",0
"ok_we_have_a_film_that_some_are_calling_one_of_the_best_movies_ever .. but_i'm_sitting_here_thinking_hell_the_f ! , _the_storys_sux { _which_there_is_no_story ] , _the_diolouge_is_quite_plain , _artisticly_nothing_great ! , _and_the_acting_is_nothing_real_out_standing , _so_if_you_want_to_pretend_to_be_arty_say_you_like_it , _but_if_you_have_a_real_view_say_you_don't_like_it_or_if_you_did_explain_why !",0
"i_cannot_believe_someone_gave_this_movie_a_1_rating ! ! ! _and_it_is_only_a_3._average ... _what_is_not_to_love_about_this_film ? _it_is_original , _it_has_lots_of_scare_scenes_that_actually_made_me_jump_out_of_my_seat , _and_it_has_some_great_special_effects._the_story_is_fresh , _there_is_some_nudity , _and_it_is_very_campy._the_killer_was_scary_in_his_own_demented_way_and_the_end_is_very_unexpected._i_must_admit_that_i_really_love_this_film , _one_of_spain's_best_horror_films_ever._if_you_consider_yourself_a_true_horror_fan_you_need_to_get_out_there_and_try_to_find_this_film._you_will_be_pleasantly_surprised_to_do_so .",1
"maybe_the_subject_was_good , _but_put_down_to_a_script_it_fails_in_pace._maybe_the_author_was_trying_to_obtain_something_slow-paced_like_alien , _but_instead_of_being_haunting , _this_movie_turned_out_just_boring._technically_good , _anyway , _a_pity_for_the_lack_of_tension .",0
"the_film_was_okay , _quite_entertaining._the_cast_was_pretty_good , _and_i'll_second_what_the_comment_before_me_mentioned_-_glenn_quinn_was_outstanding_and_he_alone_is_reason_enough_to_watch_this_movie._he_played_the_selfish_ '' evil '' _friend_and_manager_of_the_band_brilliantly ! < br_/ > < br_/ > there_are_a_lot_of_songs_performed_by_ '' beyond_gravity '' _in_this_film , _but_this_doesn't_really_come_as_a_surprise_considering_the_film_is_a_vh1_production._however , _if_the_soft_rock/_pop_music_isn't_to_someone's_liking_one_might_as_well_flash_forward_those_scenes. < br_/ > < br_/ > the_plot_of_a_band_trying_to_make_it_to_the_top_in_l.a._but_having_to_overcome_many_obstacles_on_the_way_isn't_too_original , _but_quite_entertaining , _with_some_surprising_plot_turns_here_and_there .",1
"a_chinese_ghost_story_stars_the_late , _great_leslie_cheung_as_ling_choi_sin , _a_penniless_tax_collector_who_decides_to_spend_the_night_at_a_deserted_temple , _where_he_meets_and_falls_for_a_beautiful_woman_called_tsing_ ( joey_wang ) ._when_ling_discovers_that_tsing_is_actually_a_ghost_who_has_been_forced_to_seduce_victims_for_an_evil_tree_spirit_who_feeds_on_'chi ' _ ( life_force ) , _he_decides_to_try_and_free_the_girl_by_giving_her_remains_a_proper_burial._enlisting_the_help_of_swordsman_yin_ ( wu_ma ) , _a_crazy_taoist_monk , _ling_successfully_defeats_the_tree_spirit , _but_must_also_do_battle_in_hell_against_the_evil_lord_black , _to_whom_tsing_is_due_to_be_wed. < br_/ > < br_/ > the_first_hong_kong_film_that_i_saw_which_wasn't_purely_martial_arts_action , _a_chinese_ghost_story_opened_my_eyes_to_the_incredible_world_of_asian_fantasy_horror , _a_magical_realm_inhabited_by_beautiful_female_ghosts , _bumbling_innocent_heroes , _sword_wielding_taoist_monks , _monstrous_spirits , _and_dark_lords_of_the_underworld ; _i_instantly_fell_in_love_with_the_film's_exuberance , _energy , _humour , _inventiveness_and_visual_excellence. < br_/ > < br_/ > two_decades_later , _and_this_amazing_movie_still_remains_one_of_the_finest_examples_of_its_genre_that_i_have_seena_sumptuous , _breathtaking_masterpiece_that_brilliantly_blends_horror , _comedy , _fantasy_and_romance._with_superb_direction_from_siu-tung_ching , _excellent_editing_from_david_wu , _stunning_cinematography , _and_a_whole_slew_of_imaginative_special_effects_ ( including_a_humongous_killer_tongue , _a_many_tentacled_monster , _and_multiple_flying_heads ! ) , _a_chinese_ghost_story_is_a_completely_unforgettable_and_thoroughly_enjoyable_experience_from_start_to_finish .",1
"what_a_boring_movie._while_it_did_have_humorous_parts , _it_was_just_plain_boring_and_lengthy_ ( for_a_90_minute_movie ) ._i_believe_that_the_cause_was_a_lack_of_action. < br_/ > < br_/ > when_i_rented_this_movie , _i_expected_to_see_white_blood_cells_combat_the_evil_viruses , _but_no_such_luck._it_was_more_that_the_virus_was_thwarted_than_defeated. < br_/ > < br_/ > the_movie_had_promise , _but_since_made_for_little_kiddies_in_mind , _it_did_not_meet_its_potential , _in_my_opinion .",0
"... about_this_film_was_the_title_song._after_30_minutes , _i_discontinued_watching_because_it_was_so_lame._bad_story , _bad_actors , _bad_movie._if_you_want_to_watch_a_good_movie , _watch_pulp_fiction_instead .",0
"`` how_can_a_name , _not_even_a_real_name , _break_your_heart ? `` _here's_how._there_have_been_few_film_versions_of_a_celebrated_novel_that_have_done_better_justice_to_their_source_material_than_anthony_minghella's_movie_of_charles_frazier's_cold_mountain._if_you've_read_the_book_you_will_be_able_to_feel_most_of_the_major_scenes_soul_shakingly_recreated._i_personally_cried_numerous_times_while_reading_the_novel_and_spent_much_of_the_evening_watching_the_film_through_tears._ < br_/ > < br_/ > astounding_scope , _beautiful_words , _great_acting_and_great_music._in_the_interview_on_the_dvd_accompanying_the_film_minghella_talks_about_the_multiple_layers_of_the_story._all_of_them_work._one_of_the_best_films_i've_seen_and_an_invitation_to_one_of_the_greatest_novels_of_the_last_ten_years .",1
"i_watched_this_film_in_a_very_strange_way_ -- _i_had_put_it_on_my_netflix_list_and_couldn't_remember_why_ ( other_than_that_i_knew_philip_seymour_hoffman_was_in_it ) ._since_the_film_has_no_opening_credits , _i_couldn't_even_remember_who_had_directed_it. < br_/ > < br_/ > as_my_wife_and_i_watched_it , _i_turned_to_her_about_45_minutes_in_and_said , _ '' you_know , _i_keep_wanting_to_decide_that_i_hate_this_film , _but_something_about_it_just_won't_let_me_stop_watching_it. '' _then_there's_a_stretch_of_about_half_a_dozen_scenes_in_the_middle_of_the_movie_that_are_truly_electrifying_in_the_actors'_performances. < br_/ > < br_/ > it_was_only_as_the_end_credits_rolled_that_i_realized_it_was_a_sidney_lumet_film._and_i_thought_ -- _wow._i'm_surprised_that_lumet_took_on_what_was_really_a_dirty , _petty_little_story_about_really_mean , _broken_people._but_it's_a_testament_to_his_talent_that_i_was_so_taken_in_when_i_didn't_even_realize_it_was_him. < br_/ > < br_/ > philip_seymour_hoffman_is_really , _really_good_in_this_movie._like_scary_good._put_this_up_against_capote_and_i_would_argue_the_oscar_should_have_been_for_this_film_instead. < br_/ > < br_/ > i_also_highly_recommend_the_narrative_special_feature_with_lumet , _hawke_and_hoffman_talking_about_making_the_movie_ -- _it's_entertaining_and_educational , _with_hawke_playing_the_student_eager_to_learn_at_the_master's_feet._lumet_definitely_teaches_you_the_first_rule_of_working_with_actors_ -- _kiss_their_asses_constantly ! ! < br_/ > < br_/ > there_are_a_lot_of_violent , _melodramatic_movies_out_there_that_are_empty_ciphers_when_all_is_said_and_done._and_there_is_an_element_of_that_in_this_film_ -- _that_the_actors_fill_the_air_with_sulphurous_blasts_of_emotion , _and_when_the_smoke_clears_there's_nothing_left._nothing_resonates_on_a_deeper_level. < br_/ > < br_/ > but_lumet_has_given_us_network_and_twelve_angry_men_ -- _films_that , _each_in_their_own_ways , _have_been_elevated_into_the_highest_echelons_of_cinema. < br_/ > < br_/ > this_movie_isn't_at_that_level._but_there's_something_about_it_that_lingers._and_maybe_that's_enough. < br_/ > < br_/ > my_final_comment_is_about_the_comments_ -- _if_you_look_at_the_number_of_comments_about_this_little_movie_here_on_imdb_ -- _and_the_depth_and_intelligence_of_the_comments , _pro_and_con_ -- _it's_a_pretty_good_indication_that_something_special_is_going_on_with_this_film .",1
"i_just_saw_this_movie_on_hbo , _and_it_was_really_good ... a_tragic_love_story_indeed ! _i_really_appreciated_the_fact_that_the_guy_at_the_heart_of_the_story_had_lost_the_use_of_his_legs_in_an_accident._it's_rare_to_see_a_love_story_involving_someone_who_is_physically_handicapped._the_love_that_developed_between_that_character_and_the_woman_who_comes_into_his_life_nicely_portrayed_how_i'd_like_to_think_love_can_heal_someone's_heart._laura_leighton ... all_of_27_when_she_made_this_movie ... was_great_as_the_woman_so_full_of_life_she's_able_to_revive_this_guy's_heart._unfortunately , _since_his_family_is_wealthy_and_her's_is_not , _ '' problem '' _develop. < br_/ > < br_/ > it's_playing_on_hbo_some_more_times_this_month._check_out_the_schedule_here_-_http : //www.hbo.com/apps/schedule/_scheduleservlet ? action_detail=detail & focus_id=",1
"`` bar_hopping '' _seems_to_be_trying_to_be_about_the_stereotypical_bar_tender_and_lay_ '' shrink '' _serving_up_pearls_of_wisdom_followed_by_example_vignettes_played_out_by_the_cast._however , _this_turkey_is_a_jumbled_mess_with_a_script_full_of_simple-minded_cliched_nonsense : _hard_to_follow , _herky-jerky_flow , _unsatisfying , _and_not_worth_the_time._ ( )",0
the_hero_john_keem_is_going_after_some_drug_dealers_who_kidnaps_girls_for_some_reason._on_his_journey_he_uses_karate_and_kung_fu_moves_and_i_don't_believe_he_got_hit_a_single_time_during_the_movie._this_is_crap .,0
"it_may_be_difficult_to_believe , _but_the_basic_plot_of_this_abysmal_flick_has_been_lifted_from_hitchcock's_perennial_classic , _ '' vertigo '' ._to_see_edward_james_olmos_in_the_part_once_played_by_james_stewart_is_heart-breaking ; _sean_young_is_better , _but_still_a_poor_substitute_for_kim_novak .",0
"hopalong_cassidy_with_a_horse_who_is_not_white_ & _not_named_topper ? _go_figure ! < br_/ > < br_/ > this_travesty_does_a_gross_injustice_to_the_greatest_of_all_cowboy_heroes , _hopalong_cassidy._the_actor_who_plays_him_is_young_versus_old , _blond_haired_versus_white_haired_and_kills_people_versus_shooting_the_gun_out_of_their_hands._will_the_real_hopalong_please_stand_up ! < br_/ > < br_/ > one_of_the_worst_movies_ever_made_ & , believe_it_or_not , _by_the_person_who_brought_us_the_grandfather_saga !",0
another_wonderful_patterson_book_made_into_an_incredibly_awful_movie._if_the_big_budget_movies_don't_work_then_why_make_a_low_budget_made_for_t.v._movie_that's_10_times_worse ! _i_am_desperate_for_a_good_movie_that_will_do_one_of_his_books_justice !,0
"i_simply_could_not_finish_this_movie._i_tuned_out_after_what_i_would_say_is_my_nomination_for_the_most_wretched_attempt_at_sexual_suggestion_award : _a_scene_in_which_pia_zadora , _at_a_picnic , _stands_between_two_boys_who_want_her._one_ ( the_good_boy ) _pleads_for_her_to_see_the_error_of_her_ways._the_other_ ( the_bad_boy ) _simply_asks_if_she'd_like_a_hot_dog , _which_he_then_holds_out_for_her._at_crotch_level._i_hope_i'm_not_spoiling_anything_to_say_she_turns , _and_takes_the_hot_dog , _with_a_smile._just_pathetic .",0
"robert_florey_and_james_wong_howe_gave_this_a_frightening , _expressionistic_look._scenes_are_shot_at_weird_angles_ -- _especially_scenes_involving_figurative_and_literal_lady-killer_zachary_scott._his_sociopathic_behavior_presages_another_superb , _medium-budget_movie , _ '' the_stepfather , '' _by_more_than_two_decades. < br_/ > < br_/ > the_entire_cast_is_excellent , _though_ ( though_no_fault_of_her_own ) _it's_hard_to_think_of_joyce_compton_as_anyone_but_the_singer_in_ '' the_awful_truth . `` ) _scott , _bennett , _emerson , _decamp_ ( especially , _and_though_playing_an_older_woman_looking_gorgeous ) _ -- _they_couldn't_have_been_topped. < br_/ > < br_/ > setting_a_creepy_lodger-in-the-house-of_women_story_against_a_background_of_psychiatrists_is_a_risky_trick_that_pays_off_beautifully._nothing_corny_at_all.beautifully._nothing_corny_at_all. < br_/ > < br_/ > the_resolution_is_a_little_pat , _unfortunately._not_emerson's_getting_together_with_bennett._that_makes_sense._but_scott_is_dispatched_too_quickly._i_seem_him_more_as_a_mr._ripley_character , _who_could_have_escaped_everything_ -- _the_botulism , _the_murder_rap , _the_jealous_sisters_ -- _and_disappeared_into_the_great_world_beyond_this_story._that_would_not_have_impeded_the_essentially_happy_ending_of_the_secretary_and_her_boss_finally_getting_together .",1
