review,sentiment
"this_film_has_a_brilliant_soundtrack_and_superb_acting_from_some_pretty_unknown_faces._i_especially_like_the_welsh_docklands_bad_boy_characters_in_it_who_strut_around_like_american_rappers_acting_tough._the_banter_between_jip_and_koop_is_brilliant_they_come_across_as_being_best_mates_almost_as_if_it_were_true_in_real_life._i_have_experienced_some_of_the_things_in_this_film_and_let_me_tell_you_first_hand_these_folks_ain't_acting_ ( especially_the_seen_with_jip_and_koop_talking_and_snorting_coke ) ._danny_dyer_is_priceless_as_moff_the_'party_prescription'_dealer_and_has_the_funniest_lines_in_the_film ... < br_/ > < br_/ > '' i'm_happiest_when_i'm_off_my_pickle_feeling_the_music , _you_get_me .... _yeaahhh ! _i_knew_you_wouldn't_let_me_down , _i_knew_it ! ! ! ''",1
"i_cannot_believe_that_the_actors_agreed_to_do_this_ '' film '' ._i_could_not_stand_to_even_watch_it_for_very_long_for_fear_of_losing_i.q._points_for_each_passing_second._i_guess_that_nobody_at_the_network_that_aired_this_dribble_watched_it_before_putting_it_on._imdb_ratings_only_go_as_low_1_for_awful , _it's_time_to_get_some_negative_numbers_in_there_for_cases_such_as_these .",0
"maybe_not_the_most_original_way_of_telling_a_story , _we've_seen_all_this_before_in_many_movies .. _but .. _i_liked_it_october_sky_alot_anyways._it_got_something , _great_directing_and_good_acting_by_all_parts , _especially_laura_dern ( the_teacher ) _and_chris_cooper ( the_father ) ._i_wanna_be_a_rocket-engineer ! : )",1
"a_sweet_funny_story_of_2_people_crossing_paths_as_they_prepare_for_their_weddings._the_ex-cop_writer_and_the_public_school_teacher_fall_for_each_other_in_this_great_new_york_setting , _even_though_they_are_marrying_other_people._maybe_a_little_trite_in_that_the_ '' partner '' _are_both_type_a_personalities , _while_our_protagonists_are_much_more_relaxed._not_anything_heavy , _but_it_made_me_smile._and_hey_for_the_guys_-_sell_the_natasha_henstridge_angle , _and_the_gals_-_sell_them_the_sappy_romance , _everyone_wins !",1
"this_movie_stinks_majorly._the_only_reason_i_gave_it_a_3_was_because_the_graphics_were_semi_charming._it's_total_disregard_for_a_plot_and_the_lack_of_even_insubstantial_surface_character_development_made_it_seem_like_just_a_bunch_of_nice_drawings._this_is_by_far_the_worse_anime_that_came_out_of_japan._i_can't_believe_they_actually_put_their_names_on_this_garbage._what_a_rip_off_selling_this_thing_for_ $ ._if_you_haven't_seen_this_don't_bother._if_you_have , _i_pity_you .",0
"waqt_is_a_perfect_example_of_a_chicken_soup_not_exactly_for_your_soul._the_broth_unfortunately_has_lost_its_actual_taste_thanks_to_all_the_excess_dilution_and_garnishing_that_went_into_its_making. < br_/ > < br_/ > what's_surprising_and_disappointing_about_waqt_is_that_it_comes_from_a_director_who_stayed_away_from_the_usual_clichés_of_hindi_cinema_in_his_first_venture_but_who_in_his_second_outing_gives_in_for_all_the_stereotype_film_formulas._while_vipul_shah_had_the_conviction_to_show_something_as_implausible_as_blind_men_robbing_a_bank_in_aankhen , _he_just_fails_to_induce_life_in_the_entire_packaging_of_waqt_that_is_based_on_something_as_conceivable_as_a_father-son_relationship._adopted_from_a_gujarati_play_aavjo_vhala_fari_malishu , _waqt_does_have_a_sensible_storyline_with_a_social_message_to_back_up._a_mature_look_on_the_father-son_relationship , _a_father's_unconditional_love_towards_his_son_and_a_son's_responsibility_towards_his_family._ishwar_chand_sharawat_ ( amitabh_bachchan ) _who_has_established_his_entire_empire_on_his_own_from_the_scratch_leads_an_affluent_life_with_his_wife_sumitra_ ( shefali_shah ) ._their_only_son_aditya_ ( akshay_kumar ) _never_had_the_need_to_strive_for_anything_since_he_got_everything_tailor-made_and_spoon-fed_in_life._ishwar's_pampering_has_only_spoil_him_all_the_more. < br_/ > < br_/ > aditya_dreams_to_turning_into_a_superstar_but_does_nothing_to_make_his_dreams_come_true._in_the_meanwhile_he_marries_his_ladylove_mitali_ ( priyanka_chopra ) ._ishwar_hopes_that_marriage_will_make_aditya_a_more_responsible_man_but_he_is_disappointed._aditya_is_still_at_his_blithe_best_leading_a_carefree_life. < br_/ > < br_/ > the_endurance_limit_finally_collapses_when_ishwar_expels_aditya_from_his_house._the_sudden_change_in_the_attitude_of_his_affectionate_father_towards_him_and_his_now_expecting_wife_baffles_aditya._he_has_no_option_left_but_to_strive_for_the_livelihood_of_his_wife_and_his_unborn_kid._he_starts_turning_into_an_independent_man_but_the_rift_in_the_relationship_between_him_and_his_father_grows. < br_/ > < br_/ > the_story_is_simplistic_while_the_uncomplicated_screenplay_has_a_very_elementary_approach._one_can_easily_identify_and_relate_with_the_credible_characters_of_both_the_father_and_the_son._if_you_are_not_one_of_the_two , _you_at_least_might_have_come_across_individuals_like_them_somewhere_in_real_life. < br_/ > < br_/ > add_to_it_director_vipul_shah's_easy_handling_of_the_screenplay._with_a_family_affair_like_this , _any_other_director_in_his_place_would_have_added_in_tons_of_melodrama_in_the_proceedings_as_per_the_cinematic_laws_of_bollywood_family_dramas , _turning_the_film_into_a_compulsive_tearjerker._however_shah_excels_in_the_effortless_handling_of_emotions_for_most_part_of_the_film. < br_/ > < br_/ > clear-cut_example_of_his_unpretentious_direction_is_palpable_in_the_pre-interval_scene_where_the_father_expels_the_son_from_his_house_in_a_rather_frivolous_manner._the_purpose_of_the_scene_is_achieved_without_blotting_a_brunt_on_the_audiences'_brains._ditto_for_the_scene_in_the_second_half_wherein_the_now_separated_father_son_have_a_flippant_conversation._that's_what_differentiates_waqt_from_a_kabhi_kushi_ghum_or_an_ek_rishtaa_and_in_fact_places_it_one_level_high_in_terms_of_treatment. < br_/ > < br_/ > but_after_gaining_all_the_distinction_points , _one_may_wonder_where_does_waqt_still_fail_in ? _the_problem_lies_in_the_fact_that_while_waqt_distinguishes_itself_from_the_others_in_it's_league_in_terms_of_treatment , _it_gives_in_to_the_glitches_in_the_terms_of_packaging._what_with_the_director_forcing_in_song-n-dance_every_now_and_then_in_the_first_half._there's_a_johar_kinda_shaadi_song , _a_chopra_kinda_holi_song , _a_father_son_disco_dandia_song , _a_dream_song_and_a_dream_come_true_song_inducing_sufficient_yawns_in_the_viewer._picture_this ... _the_father_has_just_ousted_the_son_from_his_house_and_the_son_is_dreaming_of_a_song_in_moroccan_mountains_with_his_wife._out_of_place ! _out_of_reason ! _and_the_audience_out_of_seat. < br_/ > < br_/ > the_film_just_drags_in_the_first_half_and_the_actual_story_starts_only_in_the_second_half._the_director_has_wasted_too_much_waqt_on_unnecessary_elements._the_much_talked_about_dog_chase_sequence_isn't_bad_but_is_not_redeeming_either._however_akshay_kumar's_taandav_dance_is_simply_ridiculous._imagine_he_qualifies_for_the_star_hunt_in_the_movie_with_this_ ( unintentionally ) _hilarious_histrionic._add_to_it_the_climax_set_at_the_finals_of_the_star-hunt_where_the_son_bursts_out_with_emotions._that's_so_archetypal ! _also_the_editing_pattern_could_have_been_reversed_to_conceal_the_father's_reason_for_the_change_in_attitude_towards_his_son. < br_/ > < br_/ > anu_malik's_music_is_fine_though_unnecessary_in_the_proceedings._santosh_thundiiayil's_camera-work_is_competent_enough_though_not_much_demanding._aatish_kapadia_has_come_up_with_some_good_dialogs_for_dramatic_moments. < br_/ > < br_/ > boman_irani_and_rajpal_yadav_make_up_or_the_light_moments_in_the_film_very_efficiently._while_rajpal_yadav_has_been_going_overboard_with_his_comic_histrionics_in_many_films_off_lately , _this_time_he_underplays_his_character_and_is_completely_restrained._his_deadpan_expressions_are_perfectly_complimented_with_boman's_over-the-top_histrionics. < br_/ > < br_/ > shefali_shah_is_convincing_in_the_mother's_role._not_to_be_taken_as_a_censure_but_she_is_flawless_in_both_playing_and_'looking'_her_character._priyanka_is_gorgeous_and_performs_her_part_well. < br_/ > < br_/ > of_course_the_major_applause_deserves_are_akshay_kumar_and_amitabh_bachchan._akshay_is_especially_expressive_in_the_scene_where_his_doting_father_intentionally_berates_him_to_make_him_aware_of_his_responsibilities._though_bachchan_goes_a_bit_dramatic_in_a_couple_of_scenes , _his_brilliance_strikes_throughout_the_film. < br_/ > < br_/ > to_sum_up , _waqt_is_like_a_soup_whose_ingredients_are_both_tasty_and_nutritional_but_the_final_recipe_somehow_isn't_as_much_appetizing .",1
"this_film_has_the_language , _the_style_and_the_attitude_down_ ... _plus_greats_rides_from_occy_ ( a_world_champ ) _and_the_great_jerry_lopez._john_philbin_as_turtle_has_the_surf_pidgin_down , _and_the_surfing_scenes_are_still_the_best_ever._a_true_classic_that_can_be_seen_many_times._nia_peeples_is_a_babe , _and_laird_hamilton_shows_the_early_stuff_that_has_made_him_the_world's_number_one_extreme_surfer .",0
"i_just_re-watched_this_thriller , _one_i_had_previously_believed_to_be_one_of_hitch's_lesser_efforts._how_wrong_can_you_be ! _maybe_because_i'm_older , _or_maybe_because_the_film_gets_better_with_every_viewing , _but_now_i_think_it's_amazing._every_bit_of_suspense_is_wrung_out_of_the_tiniest_detail , _and_that_final_scene_on_the_merry-go-round_is_just_breath-taking ! _perfect_in_every_way , _highly_recommended .",1
ok ... time_for_a_bit_of_a_rant_i_think._it's_been_2_flamin'_years_since_i_submitted_my_original_comments_praising_this_top-rated_footy_comedy ..... and_the_damn_thing_still_hasn't_made_it_to_video_or_dvd_ ( or_for_that_matter_even_been_repeated_on_the_telly_ ! ! ) _ ! ! ! ! ! < br_/ > < br_/ > does_anyone_out_there_know_why_not_ ? _has_there_been_a_bbc-style_error_whereby_the_original_copy_has_been_deleted/mislaid/wiped_ ? ? < br_/ > < br_/ > listen_up_you_lot_in_charge_of_itv_-_whack_this_on_to_dvd_now_ ! ! ! _do_you_even_realise_how_funny_this_programme_was_ ? _it_makes_ '' mike_bassett '' _look_as_bad_as_the_current_pants_spurs_team. < br_/ > < br_/ > rant_over._for_the_moment .,1
"oscar-caliber_performance_by_peter_falk_in_an_oscar-caliber-written_role._i_loved_the_nuanced , _balanced_exploration_of_a_long-time_marriage_-_how_often_do_we_get_that_in_films , _where_usually_the_movie_ends_when_boy_ & _girl_get_together ? _this_is_a_movie_for_adults , _a_complex_view_through_the_eyes_of_all_parties_-_husband , _wife , _son_-_how_each_have_adapted_to_each_other_in_the_past_and_grow_during_the_story._on_top_of_that , _it_gave_me_about_10_major_belly_laughs , _and_i'm_one_of_those_people_who_usually_sits_unamused_when_the_rest_of_an_audience_is_laughing._this_was_one_of_the_few_truly_funny_movies_i've_seen._great , _original_jokes .",1
"this_movie_is_really_wack._there_is_really_nothing_nice_i_can_say_about_it , _besides_the_moral_truth_expressed_in_the_film's_climax_concerning_people_in_the_neighborhood_participating_in_the_fight_against_crime._besides_all_that , _the_film_had_nothing : _no_good_shots , _no_good_acting , _and_no_good_script._i_give_this_film_a_f_and_a_2_out_10 .",0
"this_movie_was_nominated_for_best_picture_but_lost_out_to_casablanca_but_paul_lukas_beat_out_humphrey_bogart_for_best_actor._i_don't_see_why_lucile_watson_was_nominated_for_best_supporting_actor , _i_just_don't_think_she_did_a_very_good_job._bette_davis_and_paul_lukas_and_their_three_kids_are_leaving_mexico_and_coming_into_the_united_states_in_the_first_scene_of_the_movie._they_are_going_by_train_to_davis's_relatives_house._davis_and_lukas_were_in_the_underground_to_stop_the_nazis_so_they_are_very_tired_and_need_rest._but_when_they_arrive_home , _their_is_a_nazi_living_there_and_their's_not_much_either_can_do_about_it._it_turns_out_the_nazi_only_cares_about_money_and_is_willing_to_make_a_deal_with_lukas._their_is_more_to_the_plot_but_you_can_find_that_out_for_yourself .",1
"a_march_1947_new_york_times_article_described_crossfire_as_one_of_the_first_hollywood_films_of_the_1940s_to_ '' face_questions_of_racial_and_religious_prejudice_with_more_forthright_courage_than_audiences_have_been_accustomed_to_expect. '' _while_rko_was_producing_crossfire , _twentieth_century-fox_was_making_gentleman's_agreement , _another_story_about_antisemitism._rko_raced_to_beat_the_much_ '' ballyhooed '' _fox_picture_to_the_theaters , _releasing_crossfire_several_months_before_gentleman's_agreement._in_july_1947 , _rko_screened_crossfire_for_representatives_of_various_los_angeles_religious_groups._in_addition , _several_surveys , _which_were_designed_to_gauge_the_audience's_prejudices , _were_conducted_before_and_after_screenings_of_the_film._crossfire_received_both_praise_and_criticism_for_its_depiction_of_antisemitism_in_america_and_was_the_subject_of_many_editorials._crossfire_received_an_academy_award_nomination_for_best_picture , _but_lost_to_gentleman's_agreement._it_was_also_nominated_for_best_supporting_actor_ ( robert_ryan ) , _best_supporting_actress_ ( gloria_grahame ) , _best_director_and_best_screenplay_ ( adaptation ) ._in_september_1947 , _crossfire_was_named_best_social_film_at_cannes._in_december_1947 , _ebony_magazine , _an_african-american_publication , _gave_the_film_its_annual_award_for_ '' improving_interracial_understanding . `` _loved_this_movie._if_you_get_the_chance_to_watch_it , _see_it .",1
"this_is_a_fantastic_film._hána_is_a_very_old_guy_with_a_very_young_heart._he_knows_how_to_live_his_live_fully_everyday_by_teaming_up_with_his_friend_making_pranks_on_just_about_everything , _even_his_own_death._while_his_wife_can't_deal_with_his_ '' irresponsible '' _behavior , _she_also_knows_that_it's_exactly_why_she_loves_her_husband_for_almost_half_century._i_would_love_to_hang_out_with_this_old_guy_because_he_knows_how_to_enjoy_live_and_never_fear_of_death._he_is_joyful , _witty , _mischievous , _and_never_boring._vlastimil_brodský_brilliantly_played_hána_at_the_age_of_79._every_look_from_his_eyes_and_every_move_from_his_aging_muscles_deliver_so_much_about_the_character_to_the_audience._this_is_a_film_that_leaves_a_big_smile_on_my_face_afterwards , _and_it_makes_me_look_at_my_own_live_a_little_closer._tomorrow_i_am_gonna_go_and_buy_myself_a_mansion_and_have_some_fun._if_hána_can , _so_can_i._but_i_think_i_will_skip_the_smoking_part .",1
"i've_received_this_movie_from_a_cousin_in_norway_and_had_to_convert_it_from_norwegian_to_american_format_with_a_copied_video._comparing_this_film_ ( ) _with_the_heroes_of_telemark_ ( ) , _kampen_om_tungtvannet_ ( the_struggle_for_the_heavy_water ) _casts_the_saboteurs_themselves , _playing_their_respective_roles , _though_actors_were_also_cast_to_play_the_roles_of_the_saboteurs_who_have_given_their_lives_in_norway's_struggle_for_freedom_in_later_campaigns._the_plot_is_in_four_languages : _norwegian_along_with_french , _german_and_english_ ( complete_with_norwegian_subtitles ) . < br_/ > < br_/ > impressive_during_this_course_of_history_was_what_led_to_the_struggle._french_scientists_were_interested_in_obtaining_some_two_hundred_kilograms_of_heavy_water_from_norsk_hydro_in_vemork_to_take_back_to_france_in_order_to_do_lab_studies_on_its_effectiveness._simultaneously , _the_nazis , _too , _were_interested_in_obtaining_heavy_water_to_build_a_secret_weapon._the_french_were_worried_that_the_nazis_might_take_an_early_lead_by_invading_norway , _and_through_secret_codes , _their_man_carefully_eluded_nazi_spies_on_his_trip_to_oslo_where_he_received_the_heavy_water_and_making_it_back_without_hindrance._he_was_watched_by_two_spies_as_he_boarded_an_airliner , _but_they_did_not_see_him_hop_out_on_the_other_side_where_he_crossed_the_tarmac_to_another_plane_nearby_where_his_cargo_was_waiting_for_him._this_clever_trick_worked_by_using_the_airliner_as_a_decoy_that_the_nazis_later_forced_down_in_hamburg. < br_/ > < br_/ > however , _the_invasion_of_norway_on_the_morning_of_april_9 , _1940 , _the_nazis_took_over_norsk_hydro_and_it_was_up_to_the_norwegian_underground_and_british_intelligence_in_london_to_take_action._professor_leif_trondstad_volunteered_the_services_of_eleven_young_norwegians ; _the_ '' swallow '' _and_ '' gunnerside '' _groups_who_would_successfully_sabotage_the_heavy_water_production_in_vemork._this_was_shown_in_detail_on_how_they_actually_carried_out_the_operation , _including_the_sinking_of_the_ferryboat_after_the_nazis_abandoned_norsk_hydro_to_take_the_shipment_of_heavy_water_on_rail_cars_to_berlin. < br_/ > < br_/ > the_quality_of_the_film_was_fair_though_there_were_many_splices_in_the_film._i_highly_recommend_this_film_to_anyone_interested_in_world_war_ii_history .",1
"i'm_not_a_follower_of_a_certain_movie_genre._i_classify_movies_only_as_industrial_or_non-industrial._valentine_is_the_second_industrial_movie_of_the_director_jamie_blanks , _after_his_urban_legends._unlike_urban_legends_the_screenplay_and_the_story_line_is_very_weak._yet_again_unlike_urban_legends_the_basic_elements_of_the_movie_is_so_dashing_and_iconic , _and_that_is_what_makes_valentine_the_best._ < br_/ > < br_/ > as_the_first_basic_and_iconic_element , _the_growing_hatred_of_the_serial_killer_is_so_down-to-earth._since_his_secondary_school_years , _he_has_grown_up_with_his_wounds_he_had_accumulated_in_his_soul_against_his_classmate_girlfriends , _who_have_made_fun_of_him._when_you_concentrate_enough_on_this_first_element_while_watching_the_movie , _you_will_come_to_see_this_point_of_view_of_humanism : _ '' noone_is_entirely_good_or_evil._in_fact , _somebody_known_as_evil_can_be_secretly_kind_hearted . `` _just_because_the_story_line_and_the_direction_is_very_weak , _we_are_not_as_satisfied_as_we_deserved._ < br_/ > < br_/ > the_second_iconic_element_is , _of_course , _the_magnificent_togetherness_of_the_late_90s'_super_starlets : _my_favourite_is_jessica_cauffiel_who_is_killed_within_the_coolest_way_to_be_killed._an_arrow_shot_from_a_bow_broaches_her_tummy_and_stays_stuck_in , _while_she_was_playing_hide-and-seek_with_her_blind_date , _never_able_to_met_with._katherine_heigl_is_the_first_starlet_getting_killed_in_a_biology_laboratory_while_trying_to_hide_under_human_body_models_lying_on_the_surgical_operation_tables._denise_richards_is_killed_third , _while_she_just_found_a_valentines'_day_gift_for_her_at_a_whirlpool_bath._jessica_capshaw_is_killed_last_in_a_confidential_and_unseen_way , _then_she_is_calumniated_to_be_as_the_serial_killer._marley_shelton_is_the_unluckiest_one_with_a_vicissitude_of_fortune_that_she_is_going_to_be_killed_within_the_most_confidential_way_that_we_will_never_know , _'cause_the_movie_is_coming_to_an_end_before_she_is_getting_killed._finally , _benita_ha_is_the_luckiest_one_since_she_was_not_a_classmate_of_the_serial_killer , _david_boreanaz. < br_/ > < br_/ > the_third_and_the_last_iconic_element_is_the_soundtrack_from_the_blind_date_labyrinth_scene , _the_valentines'_day_celebration_at_dorothy's_house_scenes_and_ultimately_the_killing_themes._everybody_has_loved_the_soundtrack_as_far_as_i_know._hard_rock_never_suits_better_within_a_serial_killer-mystery_movie .",1
"a_badly-acted_two-character_comedy-drama_abruptly_transmogrifies_into_a_weren't-we-awful-to-the-indians_polemic , _with_lousy_special_effects , _exploitative_use_of_nudity , _and_ugly_violence._it's_as_sincere_as_a_politician's_handshake , _as_obvious_as_a_car_salesman's_pitch , _one_of_the_worst_movies_in_the_history_of_the_universe._absolute_and_utter_dreck .",0
"the_acting_in_this_film_was_of_the_old_school : _corny_and_stiff._irene_dunne_is_luminous , _and_comes_off_the_best_even_though_she_has_some_very_unnatural_lines_to_say._still , _her_ability_to_convey_emotion_comes_through. < br_/ > < br_/ > old_movie_buffs_will_find_at_least_some_redeeming_qualities_in_this_film_through_observation_of_cinematic_technique_of_the_1930s._otherwise , _it_is_not_really_that_worthwhile .",0
"having_read_many_of_the_other_reviews_for_this_film_on_the_imdb_there_is_ostensibly_a_consensus_amongst_purists_that_this_film_is_nothing_like_the_books_upon_which_it_is_based._upon_this_point_i_cannot_comment , _having_never_actually_read_any_of_the_protagonists_adventures_previously._however , _what_i_can_say_with_certainty , _is_that_it_strikes_me_that_many_of_the_said_reviewers_must_have_surely_undergone_a_sense_of_humour_bypass ; _let's_be_honest_here_-_this_film_is_just_so_much_fun ! < br_/ > < br_/ > ok .. so_i_must_concede_the_point_that_the_film_apparently_is_not_representative_of_the_character/s_but_let's_put_this_into_a_clear_perspective .. do_the_same_individuals_who_are_carping_on_about_this_film_also_bemoan_the_fact_that_the_classic_1960's_batman_series_does_not_remain_faithful_to_the_original_dc_comic_book_character ? _or_perhaps_is_there_still_unrest_in_same_persons_that_the_1980_film_version_of_flash_gordon_was_too_much_of_a_departure_from_the_original_series ? < br_/ > < br_/ > the_point_is , _yes_this_film_is_incredibly_camp_but_that's_precisely_its_charm ! < br_/ > < br_/ > former_tarzan , _ron_ely_plays_the_eponymous_hero_in_this_ ( and_bears_more_than_a_passing_resemblance_to_gary_busey_to_boot ! ) _and_is_backed_up_by_a_great_supporting_cast_who_all_look_to_be_having_a_ball_with_their_respective_roles._also_look_out_for_a_very_brief_but_highly_welcome_appearance_by_horror_movie_favourite_michael_berryman. < br_/ > < br_/ > best_scene ? _far_too_many_to_choose_from_but_check_out_the_hilarious_facial_expressions_adopted_by_the_waiter_when_savage_and_his_men_commit_the_ultimate_faux_pas_of_ordering_coke , _lemonade_and_milk_at_a_formal_occasion ! _also_the_often_noted_scene_near_the_end_of_the_film_wherein_savage_tackles_his_nemesis_captain_seas_utilising_various_martial_arts_disciplines_which_are_labelled_on_screen ! __priceless ! < br_/ > < br_/ > simply_put , _the_film_doesn't_take_itself_at_all_seriously_and_is_all_the_more_fun_for_it._great_fun_from_start_to_finish ! _ ( and_you'll_be_singing_the_john_phillip_sousa_adapted_theme_song_for_days_afterwards_guaranteed ! )",1
"this_is_the_most_difficult_movie_i_have_ever_seen ... the_emotional_content_is_horrific , _yet_unforgetable._a_woman_who_is_accused_of_being_a_political_activist_is_brought_in_for_questioning._the_whole_movie_revolves_around_her_interrogation._alan_rickman_and_madeline_stowe_have_intense_and_powerful_roles_for_which_they_deserve_oscars_for_their_performances .",1
"if_you_want_to_have_a_great_time_then_this_is_the_movie_to_watch. < br_/ > < br_/ > take_the_premise_-_there_is_this_college_which_admits_people_with_minimum_qualifications_of_ba , _b.com , _m.com , _ma , _mba , _mca , _b.e. , _m.tech_and_bca._so_you_have_to_take_into_account_the_time_consumed_and_thus_it_is_obvious_that_all_students_are_40+_also_the_school_admits_students_of_a_'heavier'_dispensation_and_has_a_course_of_p.hd_in_weight_loss_and_the_only_student_who_failed_this_course_is_manisha_koirala._only_she_was_a_snake_in_the_past_life._still_not_convinced ? _ok_read_on. < br_/ > < br_/ > here's_a_scene._akshay_kumar , _a_college_student , _is_chased_by_arman_and_he_takes_out_a_bazooka_and_shoots_him ! _then_throws_grenades._then_one_of_the_grenades_hits_akshay._but_doesn't_die_and_continues_to_fight , _arman , _the_snake , _plunges_a_half_foot_dagger_into_akshay_and_stomps_on_it_but_akshay_is_still_there._then_akshay_gets_on_a_jet_ski_and_follows_arman._they_fight_and_arman_chokes_akshay_underwater_and_finally_akshay_is_dead._so_we_think , _as_soon_as_arman_is_out_of_the_picture_akshay_swims_away_to_raj_babbar , _principal_of_this_college_+_boxing_refree_+_parapsychology_ka_professor_+_mumbling_priest. < br_/ > < br_/ > but_no_one , _i_repeat_no_one_takes_the_cake_but_a_certain_mr._nigam._you_gotto_watch_to_learn_more._ : - )",1
"this_is_a_movie_that_i_can_watch_over_and_over_and_never_ever_get_tired_of_it , _it_has_lot's_of_laughs , _guns , _action , _crime , ,_good_one_liners , _and_a_decent_plot , _with_an_over_the_top , _donald_sutherland_in_a_rather_comedic_role_as_an_assasain._tia_carerra_looks_as_hot_as_she_ever_did_and_can_act_too , _thomas_ian_griffin_is_great_in_this_as_the_lead_character_ '' max '' _a_dea_agent_diane_is_the_fbi_agent , _played_by_carerra , _and_john_lithgow_from_frazier_on_tv , _plays_the_bad_guy , ,_ '' livingston '' ._the_plot_centers_around_max_and_diane_trying_to_capture_livingston_while_they_fight_and_argue_with_each_other_about_who_gets_the_money_for_the_respective_agencies , _throw_into_the_mix_the_assassain_sutherland , _who_pretty_much_has_all_the_good_one_liners , _this_is_the_perfect_crime_caper , _there_is_the_usual_love_story , ,_but_played_very_differently_than_you_would_think_by_carerra_and_griffith._you_also_have_the_russian_mafia , _italian_mafia , _and_chineese_mafia_here_thrown_into_the_mix , ,_the_film_is_shot_in_boston , ,_where_you_have_some_great_shots_ , _and_locals , ,_great_photography_and_music_in_this_film , _this_movie_is_just_the_epitome_of_a_crime_comedy , ,_it_has_everything_that_one_could_ever_want._check_out_sutherland's_toilet_in_a_particular_scene , ,_very_unusual._this_film_is_a_riot_and_will_make_you_laugh_real_hard_10_plus_for_me .",1
"this_production , _build_on_real_danish_crime_stories , _is_a_experience_through_excellent_directing , _acting_on_all_levels_and_has_a_nerve_not_often_seen_in_crime_series._every_episode_is_a_thrill_because_it's_seems_like_the_hole_team_believe_that_ '' this_is_my_life_right_now_-_this_murder_or_murders_are_my_responsibility_to_solve '' _and_the_output_is_brilliant. < br_/ > < br_/ > as_a_viewer , _you_just_have_this_wonderfully_filling_of_being_entertained_cause_it_feels_like_their_focus , _on_purpose_or_not , _lie_on_that_they_wont_you_to_have_a_good_time ... : ) _don't_miss_this_one , _it's_just_right_under_'band_of_brothers'_quality_and_is_a_ '' must_have_seen '' _experience_-_what_a_wonderful_crime_time_ !",1
"this_is_probably_the_best_movie_from_director_hector_babenco._it_shows_a_brazilian_reality_unknown_by_foreigners , _which_is_the_same_reality_that_haunts_all_of_the_latin_american_countries , _poverty_and_a_survival_instinct._the_most_affected_in_this_reality_is_the_children_usually_left_orphans , _or_abandoned_by_their_poor_parents_have_to_make_it_in_a_ '' dog_eat_dog '' _society_many_times_falling_into_the_gap_of_delinquency , _prostitution_and_crime._very_well_acted_and_with_a_ '' no_frills '' _approach , _this_movie_will_get_to_you , _great_story_plot , _a_must_have_movie_on_anybody's_collection._the_starring_role_went_to_fernando_ramos_da_silva , _a_young_boy_who_fell_into_the_crime_wave , _killed_some_years_later_during_a_robbery._i_would_suggest_people_to_watch_the_movie_ '' who_killed_pixote ? `` _so_you_can_have_a_more_in_depth_idea_of_the_lives_of_these_characters._some_other_characters_from_the_movie_had_a_similar_fate , _some_died_and_others_are_in_jail._none_the_less_this_movie_will_last_for_a_long_time_in_your_memory",1
